Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-2561.53	-2886.509	324.9786	0.00513352	0.00592723	0.00268337	0.00277729	0.0106522	0.00045543	0.0027587	0.00558689	0.00975364	0.00406823	0.0171809	0.0098946	0.00709882	0.0244043	0.0167542	0.00785906	0.00620711	0.00559129	0.00272394	0.00324028	0.00521357	0.000717439	0.0056695	0.00668623	0.0028091	0.00132223	0.000941955	0.000392057	0.0012231	0.000135976	0.007966	0.00201904	0.00135767	0.0093382	0.000574254	0.00194228	0.000772788	0.000248682	0.00271369	0.0028159	0.0151427	0.00774463	0.0101688	0.00224149	0.0031442	0.0134666	0.0051205	6.85187e-05	0.00027067	0.000372411	0.00978796	0.00677598	0.0011223	0.00795997	0.0109228	0.0014304	0.00861702	0.00416087	0.0264474	0.00817849	0.0123409	0.00843941	0.00269295	0.00248274	0.00605394	0.00376922	0.00728737	0.00106104	0.0136341	0.00974128	0.0250549	0.00641028	0.00907313	0.00294407	0.0130439	0.00498119	0.00349479	0.00710092	0.00508881	0.00627001	0.0106281	0.0100975	0.000414301	0.00184172	0.00478327	0.000583874	0.00963297	0.00373569	0.00728865	0.000199439	0.00255825	0.000678096	0.00604781	0.00565801	0.00964245	0.00278851	0.00378412	0.00254415	0.0126403	0.00119333	0.00290722	0.00372168	0.00445835	0.00293462	0.00707911	0.00363274	0.00298991	0.0196512	0.00818479	0.0119199	0.0155653	0.00504759	0.0109466	0.00671704	0.00732692	0.00758787	0.00119967	0.00275948	0.0125388	0.00186071	0.0173738	0.00361672	0.00734582	0.0118908	0.00224844	5.27258e-05	0.00602144	0.0016013	0.000711526	0.00779573	0.00166779	0.00320386	0.00720544	0.00988785	0.00280831	0.0083555	0.00120361	0.00179902	0.0117566	0.00380448	0.00226383	0.00351705	0.000520141	2.26455e-05	0.0123705	0.00435831	0.00354253	0.00948755	0.00234029	0.0177625	0.00480505	0.000544122	0.00168046	0.00211193	0.0038328	0.00770744	0.00113608	0.00799649	0.00120218	0.00378519	0.00520469	0.9662662	1.033734	0.071388	0.276001	0.669228	1.49426	3.62318	14.008	1.908631	1.069823	0.00544941	0.00629197	0.00284849	0.00294819	0.0113077	0.000483455	0.00292846	0.00593068	0.0103538	0.00431857	0.0182381	0.0105035	0.00753565	0.025906	0.0177851	0.00834267	0.00658906	0.00593535	0.00289156	0.00343967	0.00553439	0.000761587	0.00601837	0.00709767	0.00298196	0.00140359	0.000999919	0.000416182	0.00129837	0.000144343	0.00845619	0.00214328	0.00144122	0.00991282	0.000609591	0.0020618	0.000820342	0.000263985	0.00288068	0.00298918	0.0160745	0.0082212	0.0107945	0.00237942	0.00333768	0.0142953	0.0054356	7.2735e-05	0.000287326	0.000395327	0.0103903	0.00719294	0.00119136	0.00844978	0.011595	0.00151842	0.00914728	0.00441691	0.0280749	0.00868176	0.0131003	0.00895873	0.00285866	0.00263551	0.00642648	0.00400116	0.0077358	0.00112633	0.014473	0.0103407	0.0265967	0.00680474	0.00963144	0.00312524	0.0138466	0.0052877	0.00370984	0.00753787	0.00540195	0.00665583	0.0112821	0.0107189	0.000439795	0.00195505	0.00507761	0.000619803	0.0102257	0.00396557	0.00773716	0.000211711	0.00271568	0.000719823	0.00641996	0.00600617	0.0102358	0.0029601	0.00401698	0.0027007	0.0134182	0.00126676	0.00308611	0.0039507	0.0047327	0.00311521	0.00751473	0.00385628	0.00317389	0.0208605	0.00868845	0.0126534	0.0165231	0.00535819	0.0116202	0.00713037	0.00777779	0.00805479	0.00127349	0.00292928	0.0133104	0.00197521	0.0184429	0.00383927	0.00779785	0.0126225	0.0023868	5.59702e-05	0.00639197	0.00169984	0.00075531	0.00827545	0.00177041	0.00340101	0.00764883	0.0104963	0.00298112	0.00886966	0.00127768	0.00190973	0.01248	0.00403859	0.00240314	0.00373348	0.000552148	2.4039e-05	0.0131317	0.0046265	0.00376052	0.0100714	0.0024843	0.0188555	0.00510073	0.000577604	0.00178387	0.00224189	0.00406865	0.00818172	0.00120599	0.00848856	0.00127616	0.00401811	0.00552496	0.516867	0.483133	0.9420319
36	-2573.399	-2898.56	325.1616	0.00339862	0.00280796	0.00469107	0.000871896	0.0065471	0.000502877	0.0044664	0.0155205	0.00859035	0.00615969	0.00870685	0.0158586	0.00342094	0.0123353	0.0153183	0.00570285	0.00590329	0.00391256	0.00210163	0.00778756	0.0161294	0.00162188	0.00204607	0.00104962	0.00612656	0.000158093	0.00760822	0.00161491	0.00191732	0.000173389	0.0097855	0.00486645	0.00110267	0.00795094	0.00411004	0.00216762	0.000191775	0.000413686	0.0060269	0.0106137	0.0136972	0.0103714	0.00519713	0.00224928	0.0142038	0.0110226	0.0018384	0.0016374	0.0010984	0.00682519	0.016711	0.00787328	0.00269459	0.00178052	0.0126222	0.00110537	0.00799896	0.00769794	0.0170738	0.00923765	0.00735684	0.00876719	0.00244132	0.00710526	0.00925697	0.00726655	0.00951531	0.00133167	0.0299537	0.00464599	0.0280655	0.0159608	0.00363009	0.000425793	0.00856649	0.00249983	0.00646848	0.0191502	0.00888568	0.00175731	0.00823414	0.0200233	0.00344216	0.000518689	0.00620567	0.000772265	0.00285572	0.00312481	0.00294517	0.000287554	0.000573388	0.000515633	0.00798035	0.00345609	0.0146136	0.00720595	0.00201976	0.000976091	0.0141957	0.0107453	0.00153314	0.00939439	0.00618878	0.00463765	0.0130638	0.00318197	0.00497862	0.0141356	0.01086	0.00446217	0.0207531	0.00439944	0.018581	0.0055584	0.0135036	0.00180696	0.0021892	0.00190247	0.000858565	0.00587552	0.0258851	0.00138451	0.0151038	0.0122718	0.0171223	0.000634488	0.0110187	0.00436501	0.00291151	0.00990572	0.0023959	0.0011338	0.00716219	0.00472136	0.00611189	0.00217947	0.00303272	0.0013063	0.0188168	0.00172182	0.00208634	0.00293804	0.000892674	0.00367594	0.00885688	0.00369598	0.00351091	0.00237974	0.0106942	0.0142978	0.00811405	0.00687952	0.00275818	0.00698501	0.00211111	0.00301045	0.00111248	0.00938284	0.00237356	0.00200096	0.00648836	1.088047	0.911953	0.0785278	0.289135	0.679005	1.47274	3.4586	12.7343	1.839706	0.8381559	0.00318148	0.00262856	0.00439135	0.00081619	0.0061288	0.000470748	0.00418103	0.0145289	0.0080415	0.00576614	0.00815055	0.0148453	0.00320237	0.0115472	0.0143396	0.00533849	0.00552612	0.00366259	0.00196735	0.00729	0.0150989	0.00151826	0.00191534	0.000982562	0.00573512	0.000147992	0.00712212	0.00151173	0.00179482	0.000162311	0.00916029	0.00455553	0.00103222	0.00744294	0.00384744	0.00202913	0.000179522	0.000387255	0.00564183	0.00993555	0.0128221	0.00970875	0.00486508	0.00210557	0.0132963	0.0103183	0.00172094	0.00153279	0.00102822	0.00638912	0.0156433	0.00737025	0.00252243	0.00166676	0.0118157	0.00103475	0.0074879	0.00720611	0.0159829	0.00864745	0.0068868	0.00820704	0.00228534	0.0066513	0.00866553	0.00680228	0.00890736	0.00124658	0.0280399	0.00434915	0.0262723	0.0149411	0.00339816	0.000398588	0.00801917	0.00234012	0.0060552	0.0179267	0.00831796	0.00164504	0.00770805	0.0187439	0.00322223	0.000485549	0.00580918	0.000722925	0.00267327	0.00292516	0.002757	0.000269182	0.000536753	0.000482688	0.00747048	0.00323528	0.0136799	0.00674556	0.00189071	0.000913728	0.0132887	0.0100587	0.00143518	0.00879417	0.00579337	0.00434134	0.0122292	0.00297867	0.00466053	0.0132324	0.0101662	0.00417708	0.0194271	0.00411835	0.0173938	0.00520327	0.0126408	0.00169151	0.00204933	0.00178092	0.000803711	0.00550013	0.0242312	0.00129606	0.0141388	0.0114878	0.0160284	0.000593949	0.0103147	0.00408613	0.00272549	0.00927283	0.00224282	0.00106136	0.00670459	0.00441971	0.0057214	0.00204022	0.00283896	0.00122284	0.0176145	0.00161181	0.00195304	0.00275033	0.00083564	0.00344108	0.008291	0.00345984	0.0032866	0.00222769	0.0100109	0.0133843	0.00759563	0.00643998	0.00258196	0.00653873	0.00197623	0.00281811	0.00104141	0.00878336	0.00222191	0.00187312	0.00607381	0.455976	0.544024	1.068252
72	-2568.994	-2893.064	324.0705	0.0207938	0.0102915	0.00981895	0.00432355	0.0020867	0.00434082	0.016242	0.0100868	0.00760561	0.0137856	0.0245508	0.0188117	0.00680046	0.0258595	0.0228945	0.00501913	0.0185696	0.0042464	0.00142777	0.0148018	0.0136693	0.00234939	0.000517467	0.00440916	0.000270098	0.00221342	0.00743836	0.000640128	0.000394725	0.00865356	0.0122236	0.00276382	0.0030206	0.0102892	0.00127382	0.0033678	0.000506714	0.00299654	0.0163676	0.020761	0.0281227	0.011783	0.00676056	0.0164123	0.0207389	0.00667485	0.0195412	0.00160351	0.00148166	0.00197893	0.0319834	0.0116728	0.00806975	0.00326931	0.015643	0.000195795	0.0127918	0.0267445	0.0117674	0.0149175	0.00915139	0.017932	0.0180073	0.0116433	0.0124123	0.016857	0.037879	0.00941064	0.0202708	0.0103355	0.0268221	0.0179745	0.00103379	0.0175335	0.0321785	0.0163321	1.95962e-05	0.0191163	0.0151406	0.0154481	0.0133988	0.0341839	0.00277749	0.0129036	0.00334524	0.0113311	0.0267173	0.0157369	0.0401415	0.00326723	0.00260137	0.00190841	0.00544471	0.00490354	0.0137508	0.00401967	0.00152749	0.0201994	0.0151178	0.0175985	0.00661719	0.0244013	0.000833475	0.0032445	0.0195544	0.00598259	0.0320929	0.00484069	0.00856605	0.0024496	0.00524531	0.00114081	0.000608302	0.00186737	0.000811539	0.00637154	0.00255956	0.0132298	0.0199226	0.00411848	0.00149696	0.00751499	0.00870522	0.0209148	0.015013	0.0034325	0.0131173	0.0013321	0.00325021	0.00950816	0.011745	0.0101123	0.00569864	0.00892501	0.0563091	0.00511786	0.00479774	0.0067485	0.00829962	0.00811368	0.00167645	0.0115523	0.00296335	0.0227328	0.00513196	0.0382809	0.000916002	8.62204e-05	0.0151852	0.0166885	0.00818198	0.00745736	6.89181e-06	0.00391036	0.0145979	0.014022	0.00605197	0.00220323	0.00384897	0.0165918	0.0225022	0.8773471	1.122653	0.109487	0.340012	0.714225	1.40012	2.94107	9.1335	1.599391	1.2796	0.0117201	0.00580059	0.00553427	0.00243689	0.00117613	0.00244663	0.00915452	0.00568527	0.00428676	0.00776999	0.0138376	0.0106029	0.00383295	0.0145752	0.0129041	0.00282894	0.0104664	0.00239341	0.000804739	0.00834279	0.00770445	0.00132419	0.000291661	0.00248515	0.000152236	0.00124756	0.00419249	0.000360797	0.00022248	0.00487742	0.00688962	0.00155778	0.0017025	0.00579931	0.000717964	0.0018982	0.0002856	0.00168894	0.00922532	0.0117016	0.0158508	0.00664126	0.00381047	0.00925047	0.0116891	0.00376216	0.011014	0.000903791	0.000835113	0.00111539	0.0180268	0.00657917	0.00454837	0.00184269	0.00881689	0.000110357	0.00720986	0.0150741	0.00663249	0.00840799	0.00515802	0.010107	0.0101495	0.00656251	0.00699599	0.00950112	0.0213498	0.00530414	0.0114252	0.0058254	0.0151178	0.010131	0.000582674	0.00988242	0.0181368	0.00920529	1.1045e-05	0.0107746	0.0085337	0.00870704	0.00755196	0.0192671	0.00156548	0.00727285	0.00188548	0.00638657	0.0150587	0.0088698	0.0226251	0.00184151	0.00146621	0.00107564	0.00306881	0.00276379	0.00775038	0.00226561	0.000860942	0.011385	0.00852088	0.0099191	0.00372966	0.0137533	0.000469773	0.0018287	0.0110215	0.00337198	0.0180886	0.00272837	0.0048281	0.00138067	0.00295642	0.000642997	0.000342858	0.00105251	0.000457409	0.0035912	0.00144265	0.00745673	0.011229	0.00232131	0.000843733	0.00423569	0.00490654	0.0117883	0.0084618	0.00193466	0.00739332	0.000750814	0.00183192	0.0053591	0.00661988	0.0056996	0.00321193	0.00503042	0.0317376	0.00288459	0.00270416	0.00380367	0.00467793	0.00457313	0.0009449	0.00651123	0.00167024	0.0128129	0.00289253	0.0215763	0.000516288	4.85966e-05	0.00855886	0.00940617	0.00461163	0.0042032	3.88444e-06	0.002204	0.00822782	0.00790327	0.00341108	0.00124181	0.0021694	0.00935164	0.012683	0.561326	0.438674	1.774208
108	-2566.401	-2890.532	324.1307	0.00454527	0.00944385	0.0258061	0.00385853	0.00896926	0.00115967	0.00947936	0.00292396	0.00994012	0.0159364	0.0208078	0.0155319	0.0141089	0.0399499	0.0214354	0.0144458	0.0155273	0.0141171	0.00436571	0.0126742	0.0190818	0.00432095	0.00345443	0.00143441	0.00794913	0.00191947	0.00828167	0.00222384	0.00152149	0.00266389	0.0258619	0.00526225	0.00327465	0.0072301	0.0114501	0.0157866	0.000604382	0.00478215	0.00824511	0.012745	0.0251744	0.0211572	0.0079888	0.00614639	0.0255178	0.0118326	0.007349	0.00149907	0.0043677	0.000306605	0.020785	0.0130432	0.00521007	0.00929046	0.0196603	0.0117271	0.0159364	0.0416466	0.0144968	0.0398297	0.0370778	0.0235117	0.0493814	0.00905186	0.025978	0.0086703	0.0303435	0.00517635	0.0270102	0.000648242	0.026652	0.0217153	0.00767194	0.00354939	0.0389208	0.0180916	0.000376605	0.0195003	0.0188273	0.0260383	0.000751826	0.0330854	0.0129889	0.0153882	0.00847714	0.00586884	0.00626276	0.0119103	0.028553	0.00164205	0.00801247	0.00860282	0.00287077	0.00151806	0.0162174	0.00210967	0.00246469	0.0193302	0.0135779	0.0252509	0.0106142	0.017708	0.00301595	0.0114859	0.0463907	0.00562027	0.0314026	0.0117138	0.00279374	0.0101217	0.0118125	0.00381156	0.0044222	0.000630174	0.00151915	0.0168423	0.00603625	0.00966698	0.0332914	0.0180193	0.00956881	0.00854472	0.000162146	0.0108444	0.0136499	0.00478313	0.0205854	0.00275308	0.00925245	0.0112293	0.0160034	0.0162134	0.00296507	0.00894648	0.0258636	0.00781127	0.0138564	0.0031805	0.0107906	0.00688681	0.00116902	0.0169255	0.0101331	0.00243053	0.0109375	0.0244429	0.00311773	0.00181434	0.00471477	0.0330009	0.00624545	0.00112113	9.29436e-05	0.00513746	0.0213418	0.0307248	0.000606169	0.00345144	0.00153948	0.00698449	0.0176477	1.026843	0.9731573	0.123965	0.361244	0.72785	1.37391	2.76822	8.06678	1.50959	0.947718	0.00226861	0.00471356	0.0128802	0.00192585	0.00447668	0.000578805	0.00473128	0.00145939	0.00496125	0.00795408	0.0103855	0.00775221	0.00704196	0.0199395	0.0106987	0.00721012	0.00774991	0.00704606	0.00217899	0.00632587	0.00952398	0.00215665	0.00172416	0.000715934	0.00396752	0.000958033	0.0041335	0.00110995	0.000759395	0.00132959	0.012908	0.00262646	0.00163442	0.00360864	0.00571493	0.0078793	0.000301656	0.00238684	0.00411525	0.00636123	0.0125649	0.0105599	0.00398732	0.00306775	0.0127363	0.0059058	0.00366799	0.000748207	0.00217998	0.000153031	0.0103741	0.00651003	0.00260042	0.004637	0.00981273	0.00585316	0.0079541	0.0207864	0.00723556	0.0198796	0.018506	0.011735	0.024647	0.00451791	0.012966	0.00432747	0.0151449	0.00258359	0.0134812	0.000323547	0.0133024	0.0108384	0.00382917	0.00177155	0.0194259	0.00902978	0.000187969	0.0097329	0.00939698	0.0129961	0.000375247	0.0165134	0.00648294	0.00768048	0.00423106	0.00292922	0.00312583	0.00594461	0.0142512	0.000819572	0.00399913	0.00429379	0.00143284	0.000757685	0.00809436	0.00105297	0.00123016	0.00964799	0.00677692	0.0126031	0.00529769	0.00883832	0.0015053	0.00573276	0.0231543	0.00280516	0.0156735	0.00584653	0.00139439	0.00505187	0.00589578	0.0019024	0.00220718	0.000314529	0.00075823	0.00840622	0.00301278	0.00482492	0.0166162	0.00899369	0.00477593	0.00426479	8.09293e-05	0.00541261	0.00681288	0.00238733	0.0102745	0.0013741	0.00461803	0.00560468	0.00798753	0.00809233	0.00147991	0.00446531	0.0129089	0.00389872	0.00691591	0.00158743	0.00538576	0.0034373	0.000583475	0.00844775	0.00505758	0.00121311	0.00545904	0.0121998	0.0015561	0.00090556	0.00235321	0.0164712	0.00311719	0.000559574	4.63895e-05	0.00256418	0.010652	0.0153352	0.000302547	0.00172266	0.000768374	0.00348606	0.00880819	0.486579	0.513421	2.00355
144	-2584.143	-2907.741	323.5984	0.0184425	0.010353	0.0100717	0.0066901	0.0066561	0.00268479	0.0235777	0.00266365	0.0134631	0.0228884	0.0219544	0.0118194	0.0242223	0.0472228	0.0124269	0.0192516	0.0105882	0.0037331	0.00488056	0.0110292	0.0164544	0.00516759	0.00945605	0.00993946	0.0106146	0.00211502	0.00467856	0.00154645	0.0020533	0.000625496	0.0210301	0.00467777	0.00681415	0.0125651	0.00281775	0.0200918	0.00203722	0.00194064	0.00492345	0.0107136	0.0326176	0.0215744	0.00742345	0.0099241	0.0158463	0.0139613	0.00707511	0.00123696	0.0077575	0.00477947	0.0266728	0.00594106	0.00059987	0.0150211	0.0123892	0.0012947	0.0236501	0.0412317	0.041326	0.0185608	0.029618	0.0145243	0.0274264	0.01622	0.0250702	0.0383893	0.0382205	0.00693577	0.00637259	0.00646188	0.0380656	0.0380969	0.0114087	0.00264245	0.0460063	0.0439308	0.000445166	0.0355185	0.00987126	0.0279994	0.00996088	0.0550873	0.00430828	0.0190309	0.00643042	0.00882254	0.00340685	0.0173877	0.0378245	0.00618719	0.0029599	0.00431412	0.00655471	0.00195429	0.0154449	0.00159966	0.00930596	0.0114005	0.0080011	0.0250451	0.0114102	0.00326368	0.00909763	0.00723534	0.0321531	0.00709106	0.0304708	0.0034607	0.00069012	0.00727703	0.0146155	0.0102668	0.0021002	0.000603482	0.00311985	0.0267181	0.0148381	0.00237536	0.0412104	0.00794377	0.0197078	0.0237433	0.000341044	0.00019496	0.029014	0.00534281	0.0219575	0.00145613	0.0100731	0.0036431	0.0188098	0.019022	0.00161156	0.00457629	0.0628122	0.0055155	0.0369447	0.00644388	0.0131611	0.00944921	0.00442843	0.00438565	0.00679104	0.00513574	0.0195008	0.029471	0.00698829	0.00813093	0.00251217	0.0232259	0.00475095	0.00441569	6.41031e-05	0.00224557	0.0311388	0.0363183	0.0086183	0.00204171	0.0040493	0.0061653	0.0103731	0.8994072	1.100593	0.132246	0.372817	0.735046	1.36046	2.68228	7.56166	1.462834	1.223687	0.00833548	0.00467928	0.00455211	0.00302374	0.00300837	0.00121345	0.0106565	0.0012039	0.00608495	0.0103449	0.00992275	0.00534205	0.0109478	0.0213433	0.0056166	0.00870117	0.00478556	0.00168725	0.00220588	0.00498489	0.00743694	0.0023356	0.00427387	0.00449236	0.0047975	0.000955927	0.00211457	0.000698953	0.000928032	0.000282707	0.00950501	0.00211422	0.0030798	0.00567908	0.00127354	0.0090809	0.000920766	0.000877114	0.00222526	0.00484225	0.0147422	0.00975102	0.00335519	0.00448541	0.00716206	0.00631011	0.00319775	0.000559069	0.00350617	0.00216019	0.0120554	0.00268519	0.000271124	0.0067891	0.00559955	0.000585169	0.0106892	0.0186355	0.0186782	0.00838894	0.0133865	0.00656458	0.012396	0.00733097	0.011331	0.0173509	0.0172746	0.00313477	0.00288023	0.00292058	0.0172046	0.0172187	0.00515639	0.00119431	0.0207935	0.0198555	0.000201203	0.0160534	0.00446153	0.0126549	0.00450203	0.0248979	0.00194722	0.0086014	0.00290637	0.00398754	0.0015398	0.00785873	0.0170956	0.00279643	0.00133779	0.00194986	0.00296254	0.000883285	0.00698065	0.000723002	0.00420603	0.00515268	0.00361627	0.0113197	0.0051571	0.00147509	0.00411187	0.00327017	0.0145323	0.00320496	0.0137719	0.00156414	0.000311914	0.00328901	0.00660578	0.00464029	0.000949229	0.000272757	0.00141009	0.0120758	0.00670639	0.0010736	0.0186259	0.00359036	0.00890737	0.0107313	0.000154142	8.81162e-05	0.0131135	0.0024148	0.00992415	0.000658128	0.00455277	0.00164658	0.00850151	0.00859741	0.000728379	0.00206835	0.0283893	0.00249285	0.016698	0.00291245	0.00594842	0.00427077	0.00200153	0.00198219	0.00306936	0.00232121	0.00881382	0.01332	0.00315851	0.00367495	0.00113543	0.0104975	0.00214729	0.00199577	2.89728e-05	0.00101493	0.0140739	0.0164148	0.00389523	0.000922793	0.00183017	0.00278654	0.00468835	0.550296	0.449704	2.212529
