Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2549.124	-2873.988	324.8639	1.795984	1.183005	1.065594
6	-2556.786	-2882.021	325.2355	1.821117	0.8551631	0.9959173
12	-2563.957	-2889.184	325.2275	2.219381	0.7541239	0.635843
18	-2560.976	-2885.948	324.9717	2.1478	1.063199	0.619625
24	-2554.556	-2879.374	324.818	2.203511	1.127105	0.6990173
30	-2558.105	-2883.233	325.1284	2.256155	0.8188287	0.5958123
36	-2562.878	-2888.042	325.1636	2.135602	0.8607011	0.682674
42	-2566.601	-2891.938	325.3371	2.062409	0.746398	0.7405044
48	-2568.474	-2893.574	325.1001	2.15319	0.9179797	0.6492811
54	-2569.211	-2894.336	325.1252	2.150007	0.8856823	0.6757976
60	-2561.896	-2886.728	324.8315	2.249536	1.080936	0.668033
66	-2561.293	-2886.162	324.8688	2.249536	1.080936	0.5701523
72	-2545.997	-2870.998	325.0013	2.163307	1.032713	0.5701523
78	-2557.912	-2883.332	325.4197	2.113245	0.6870066	0.6344906
84	-2555.607	-2880.78	325.1738	2.120284	0.8290519	0.7506264
90	-2571.824	-2897.065	325.2413	2.005875	0.7852384	0.8783293
96	-2582.588	-2907.886	325.2978	1.949511	0.8229006	0.8245483
102	-2581.293	-2906.377	325.084	2.107844	0.9734187	0.6570534
108	-2552.854	-2877.951	325.0969	2.295656	0.8247884	0.5268581
114	-2552.745	-2877.685	324.9407	2.259346	0.9883066	0.6000212
120	-2545.932	-2871.165	325.2331	2.172024	0.8020883	0.592527
126	-2555.697	-2880.612	324.9151	2.220203	1.05776	0.5886443
132	-2555.102	-2880.196	325.0934	2.16311	0.9362489	0.5910756
138	-2559.821	-2884.905	325.0842	2.196688	0.8999615	0.6304691
144	-2545.894	-2871.155	325.2613	2.132977	0.76677	0.7085213
150	-2563.955	-2889.194	325.2388	2.068751	0.7853088	0.8036536
156	-2570.481	-2895.624	325.1435	1.884236	0.8856376	0.9909544
162	-2570.714	-2895.865	325.1502	1.918087	0.8856376	0.9491288
